id,ANY,MORTGAGE,OWN,RENT,annual_inc,emp_length,installment,loan_amnt,term,int_rate,avg_cur_bal,inq_last_12m,max_bal_bc,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,num_bc_tl,num_il_tl,num_op_rev_tl,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,percent_bc_gt_75,pub_rec_bankruptcies,total_acc,total_bal_ex_mort,loan_status
127035784,0,1,0,0,83375.0,1,889.58,40000,60,0.1199,90107.0,2.0,565.0,129.0,173.0,109.0,5.0,3.0,53.0,6.0,7.0,1.0,0.0,2.0,4,0.0,0,19,31867.0,1
94250218,0,1,0,0,100000.0,10,1054.57,30000,36,0.1599,5219.0,4.0,11248.0,173.0,158.0,28.0,15.0,0.0,5.0,8.0,10.0,11.0,0.0,0.0,13,62.5,0,23,67842.0,1
67725667,0,0,0,1,35000.0,5,168.91,5000,36,0.1318,1494.0,2.0,747.0,26.0,46.0,1.0,1.0,0.0,9.0,5.0,2.0,10.0,0.0,5.0,12,0.0,0,15,17929.0,1
163096751,0,0,0,1,62000.0,3,235.46,7425,36,0.0881,6777.0,5.0,5470.0,134.0,141.0,3.0,3.0,0.0,68.0,8.0,23.0,9.0,0.0,4.0,12,0.0,0,41,81326.0,1
68202586,0,1,0,0,100000.0,10,485.61,24000,60,0.0791,25176.0,4.0,9813.0,132.0,320.0,11.0,10.0,4.0,44.0,21.0,3.0,11.0,0.0,2.0,12,11.1,0,33,15180.0,1
99951283,0,0,1,0,100000.0,10,246.05,7200,36,0.1399,13912.0,4.0,2458.0,137.0,289.0,8.0,5.0,0.0,17.0,2.0,4.0,2.0,0.0,3.0,5,100.0,0,11,69560.0,1
119302165,0,0,0,1,54000.0,10,194.79,6000,36,0.1042,5023.0,0.0,3045.0,114.0,126.0,2.0,2.0,0.0,41.0,7.0,5.0,5.0,0.0,3.0,6,0.0,0,18,30135.0,1
96571293,0,1,0,0,69000.0,10,164.74,5000,36,0.1144,5597.0,12.0,3627.0,143.0,61.0,4.0,4.0,2.0,9.0,9.0,8.0,14.0,0.0,6.0,19,0.0,0,28,63524.0,0
88869730,0,1,0,0,60000.0,10,641.66,18000,36,0.1699,18908.0,0.0,4091.0,134.0,468.0,8.0,8.0,2.0,6.0,11.0,8.0,9.0,0.0,1.0,12,57.1,0,29,48404.0,1
134279779,0,0,0,1,55000.0,1,274.16,7000,36,0.2387,9512.0,0.0,4915.0,176.0,96.0,11.0,11.0,0.0,27.0,3.0,12.0,4.0,0.0,1.0,5,66.7,0,17,47561.0,1
126606661,0,1,0,0,120000.0,10,171.35,4800,36,0.1709,29292.0,2.0,37.0,64.0,77.0,2.0,1.0,4.0,39.0,3.0,13.0,5.0,0.0,4.0,12,0.0,1,23,64108.0,1
67378224,0,1,0,0,190000.0,3,1083.6,31325,36,0.1485,27295.0,2.0,10584.0,134.0,349.0,4.0,4.0,2.0,1.0,18.0,35.0,19.0,0.0,5.0,24,16.7,0,69,284915.0,1
113954387,0,0,1,0,51000.0,10,70.34,2000,36,0.1602,65094.0,2.0,1180.0,91.0,177.0,74.0,1.0,1.0,40.0,5.0,2.0,4.0,0.0,1.0,6,0.0,0,9,28669.0,1
74765515,0,0,0,1,85000.0,2,382.5,12000,36,0.0916,2811.0,0.0,14774.0,127.0,201.0,35.0,35.0,0.0,12.0,11.0,5.0,13.0,0.0,0.0,14,36.4,0,27,39349.0,1
133053400,0,1,0,0,170000.0,4,1310.5,40000,36,0.1105,39536.0,0.0,3869.0,127.0,317.0,38.0,21.0,2.0,16.0,6.0,13.0,5.0,0.0,0.0,16,80.0,1,23,140701.0,1
143016386,0,0,0,1,60000.0,1,704.57,32000,60,0.1155,9408.0,0.0,12059.0,164.0,161.0,14.0,14.0,0.0,82.0,2.0,11.0,5.0,0.0,0.0,8,0.0,0,18,75267.0,1
88766745,0,1,0,0,64000.0,10,316.1,10000,36,0.0859,24858.0,0.0,961.0,156.0,156.0,43.0,9.0,2.0,93.0,9.0,5.0,4.0,0.0,1.0,7,0.0,1,19,27254.0,1
121750916,0,1,0,0,38000.0,1,288.26,8075,36,0.1709,32441.0,2.0,4229.0,138.0,138.0,19.0,4.0,4.0,79.0,6.0,4.0,5.0,0.0,1.0,9,40.0,0,14,30161.0,0
148092354,0,1,0,0,75000.0,10,628.49,20000,36,0.0819,23444.0,0.0,2357.0,176.0,208.0,7.0,7.0,2.0,30.0,3.0,4.0,3.0,0.0,1.0,6,50.0,0,11,14629.0,1
68439119,0,1,0,0,86400.0,7,793.77,26000,60,0.2699,6770.0,9.0,2198.0,137.0,147.0,15.0,3.0,0.0,48.0,4.0,22.0,8.0,0.0,5.0,12,0.0,0,33,81235.0,0
168759636,0,1,0,0,130000.0,1,816.23,25000,36,0.1081,8531.0,1.0,13403.0,73.0,275.0,4.0,4.0,0.0,23.0,4.0,5.0,6.0,0.0,2.0,8,25.0,0,13,68250.0,1
117289330,0,1,0,0,51000.0,7,373.52,15000,60,0.1709,2448.0,4.0,5657.0,122.0,260.0,1.0,1.0,1.0,48.0,10.0,5.0,16.0,0.0,7.0,22,12.5,1,30,35662.0,0
72732804,0,0,1,0,37000.0,1,150.18,4800,36,0.0789,1860.0,0.0,1714.0,100.0,112.0,4.0,4.0,0.0,42.0,10.0,4.0,7.0,0.0,1.0,9,14.3,0,15,16743.0,1
113162759,0,0,0,1,94000.0,4,784.71,24000,36,0.1091,5821.0,2.0,23190.0,108.0,296.0,11.0,8.0,0.0,9.0,5.0,2.0,7.0,0.0,3.0,8,100.0,0,12,46569.0,0
75790633,0,1,0,0,100000.0,10,450.52,14400,36,0.0789,20304.0,1.0,5096.0,149.0,175.0,96.0,17.0,1.0,64.0,5.0,13.0,3.0,0.0,0.0,5,50.0,0,24,24906.0,1
137982127,0,1,0,0,65000.0,10,507.55,20000,60,0.1797,16036.0,4.0,5643.0,33.0,84.0,3.0,3.0,3.0,73.0,5.0,4.0,8.0,0.0,3.0,13,25.0,0,16,54962.0,1
143100723,0,1,0,0,65000.0,9,536.34,17000,36,0.0846,7543.0,5.0,205.0,146.0,140.0,2.0,2.0,1.0,79.0,2.0,20.0,17.0,0.0,9.0,36,0.0,1,42,100098.0,1
127847683,0,0,0,1,18000.0,7,228.88,7000,36,0.1091,1110.0,0.0,3071.0,121.0,54.0,5.0,5.0,0.0,15.0,5.0,5.0,11.0,0.0,2.0,13,0.0,1,17,14434.0,1
125765334,0,0,0,1,30000.0,10,684.33,20000,36,0.1408,2025.0,2.0,6590.0,158.0,133.0,14.0,14.0,0.0,72.0,6.0,2.0,6.0,0.0,0.0,7,80.0,0,11,14172.0,0
104956837,0,0,0,1,125000.0,4,105.46,3000,36,0.1599,248.0,1.0,544.0,150.0,304.0,8.0,6.0,0.0,23.0,3.0,2.0,6.0,0.0,2.0,7,0.0,0,11,1241.0,1
84124653,0,1,0,0,110000.0,10,927.1,35000,60,0.1999,11628.0,3.0,7231.0,163.0,380.0,6.0,4.0,6.0,4.0,43.0,9.0,40.0,0.0,7.0,46,12.5,0,96,144182.0,0
139410590,0,0,0,1,30000.0,7,147.46,4500,36,0.1106,911.0,2.0,1801.0,57.0,55.0,6.0,6.0,0.0,40.0,4.0,5.0,8.0,0.0,2.0,10,33.3,0,15,9109.0,0
115244829,0,1,0,0,52000.0,10,376.01,11500,36,0.1091,14459.0,0.0,6777.0,198.0,51.0,33.0,3.0,3.0,19.0,3.0,14.0,4.0,0.0,2.0,10,100.0,0,21,64150.0,1
108013116,0,1,0,0,200000.0,3,1328.39,40000,36,0.1199,34677.0,2.0,17158.0,169.0,183.0,8.0,7.0,6.0,62.0,7.0,11.0,7.0,0.0,3.0,15,40.0,0,27,157311.0,1
114146305,0,0,0,1,55000.0,1,482.57,14400,36,0.1262,3633.0,1.0,4471.0,143.0,392.0,3.0,3.0,0.0,39.0,9.0,4.0,6.0,0.0,3.0,9,25.0,1,20,29066.0,1
132652165,0,1,0,0,81000.0,9,957.93,28000,36,0.1407,20525.0,2.0,2943.0,133.0,143.0,6.0,6.0,4.0,62.0,4.0,21.0,3.0,0.0,2.0,15,0.0,0,32,66314.0,1
138127582,0,0,0,1,35000.0,10,495.0,15000,36,0.1155,949.0,4.0,3379.0,104.0,407.0,1.0,1.0,2.0,62.0,7.0,2.0,12.0,0.0,3.0,12,25.0,0,25,9488.0,1
97903935,0,0,1,0,124000.0,1,494.22,15000,36,0.1144,62018.0,1.0,1552.0,171.0,129.0,10.0,10.0,1.0,70.0,2.0,5.0,3.0,0.0,1.0,5,100.0,0,10,29928.0,1
96777774,0,0,0,1,110000.0,1,408.82,13000,36,0.0824,722.0,3.0,4399.0,125.0,197.0,5.0,5.0,0.0,34.0,13.0,3.0,12.0,0.0,4.0,13,0.0,0,36,9380.0,1
109848096,0,1,0,0,125000.0,10,778.72,30000,60,0.1903,33438.0,1.0,0.0,132.0,241.0,6.0,6.0,3.0,15.0,2.0,6.0,2.0,0.0,4.0,9,0.0,0,18,60485.0,0
125171079,0,0,0,1,61188.0,10,260.52,7200,36,0.1806,2300.0,2.0,6135.0,187.0,336.0,6.0,3.0,0.0,35.0,4.0,13.0,6.0,0.0,4.0,10,25.0,1,20,23003.0,1
133622570,0,0,0,1,49000.0,7,209.44,6000,36,0.1549,3264.0,1.0,1406.0,93.0,111.0,10.0,10.0,0.0,18.0,7.0,9.0,5.0,4.0,3.0,13,50.0,0,19,42430.0,0
106835416,0,0,0,1,42567.0,1,107.43,3200,36,0.1274,4393.0,0.0,596.0,149.0,64.0,11.0,11.0,0.0,34.0,1.0,13.0,3.0,0.0,1.0,7,100.0,0,17,30750.0,0
147747132,0,0,0,1,60000.0,10,476.01,20000,60,0.1502,1401.0,0.0,5521.0,182.0,446.0,12.0,12.0,0.0,7.0,5.0,5.0,7.0,1.0,1.0,7,33.3,0,17,9810.0,0
73508214,0,1,0,0,82000.0,6,528.43,20375,60,0.1899,11256.0,2.0,2178.0,120.0,252.0,10.0,10.0,2.0,76.0,6.0,5.0,14.0,0.0,2.0,16,80.0,1,27,45125.0,1
68580122,0,0,1,0,25291.0,5,197.8,6000,36,0.1148,947.0,1.0,109.0,61.0,48.0,20.0,20.0,0.0,27.0,1.0,2.0,6.0,0.0,0.0,7,0.0,0,8,6631.0,1
92073949,0,0,0,1,74000.0,10,380.56,16000,60,0.1499,5805.0,1.0,6927.0,150.0,117.0,12.0,5.0,2.0,27.0,4.0,7.0,8.0,0.0,3.0,11,50.0,0,19,63855.0,0
91407825,0,1,0,0,120000.0,10,281.22,8000,36,0.1599,13263.0,2.0,2269.0,135.0,124.0,6.0,3.0,8.0,31.0,7.0,18.0,9.0,0.0,8.0,13,50.0,1,47,172420.0,1
111895323,0,0,0,1,800000.0,1,1028.64,29250,36,0.1602,2113.0,1.0,11504.0,178.0,143.0,1.0,1.0,0.0,32.0,12.0,1.0,7.0,0.0,4.0,7,16.7,0,15,14791.0,0
121432639,0,1,0,0,63000.0,10,442.35,13200,36,0.1262,8950.0,0.0,845.0,197.0,175.0,6.0,6.0,3.0,31.0,3.0,15.0,6.0,0.0,4.0,9,0.0,0,27,22712.0,0
119957871,0,1,0,0,63000.0,10,569.71,16200,36,0.1602,7243.0,1.0,2990.0,121.0,139.0,11.0,11.0,3.0,58.0,5.0,7.0,12.0,0.0,2.0,15,25.0,0,25,16779.0,0
104954264,0,1,0,0,210000.0,2,1151.58,35000,60,0.3089,13256.0,3.0,6983.0,96.0,120.0,2.0,2.0,7.0,36.0,11.0,5.0,12.0,0.0,5.0,15,50.0,0,32,43133.0,0
73793626,0,1,0,0,105000.0,1,941.96,35000,60,0.2075,8909.0,4.0,5453.0,111.0,194.0,4.0,4.0,3.0,8.0,9.0,6.0,11.0,0.0,7.0,15,0.0,0,23,40762.0,1
124911792,0,1,0,0,65000.0,10,682.68,25000,60,0.2145,34753.0,0.0,4781.0,127.0,84.0,15.0,11.0,1.0,34.0,1.0,9.0,2.0,0.0,1.0,5,100.0,0,16,18848.0,1
88313133,0,1,0,0,220000.0,10,734.72,21500,36,0.1399,21363.0,0.0,2962.0,57.0,130.0,10.0,10.0,3.0,7.0,8.0,5.0,8.0,0.0,2.0,12,80.0,0,20,33873.0,0
137816344,0,0,0,1,56000.0,10,414.74,18000,60,0.1356,4536.0,1.0,1500.0,25.0,151.0,2.0,2.0,1.0,47.0,8.0,3.0,8.0,0.0,2.0,9,0.0,0,18,36288.0,1
83438172,0,0,0,1,70000.0,8,705.46,21000,36,0.1279,1824.0,2.0,4876.0,110.0,158.0,4.0,4.0,1.0,40.0,6.0,8.0,12.0,0.0,1.0,14,20.0,1,26,21893.0,1
149731616,0,1,0,0,45000.0,10,97.85,2800,36,0.1557,140.0,5.0,365.0,40.0,44.0,7.0,7.0,2.0,37.0,5.0,4.0,5.0,0.0,3.0,5,0.0,0,13,701.0,1
91112678,0,1,0,0,150000.0,10,413.0,12000,36,0.1449,18252.0,1.0,21533.0,140.0,250.0,5.0,5.0,6.0,41.0,11.0,8.0,10.0,0.0,1.0,15,50.0,0,27,111764.0,1
116879629,0,0,1,0,122000.0,6,146.69,4000,36,0.1903,16044.0,6.0,10674.0,183.0,188.0,1.0,1.0,3.0,43.0,22.0,18.0,12.0,0.0,6.0,15,0.0,0,51,208570.0,1
115119422,0,0,0,1,41000.0,7,311.49,12000,60,0.1903,12030.0,4.0,4980.0,153.0,131.0,11.0,11.0,0.0,49.0,3.0,34.0,7.0,0.0,2.0,16,50.0,0,43,180450.0,0
125060020,0,0,0,1,70000.0,10,529.88,20000,60,0.2,1787.0,2.0,5234.0,52.0,250.0,1.0,1.0,3.0,27.0,5.0,2.0,11.0,0.0,4.0,12,50.0,0,17,21438.0,1
115079467,0,0,0,1,75000.0,3,199.26,6000,36,0.1199,4031.0,2.0,2744.0,83.0,127.0,2.0,2.0,0.0,18.0,6.0,3.0,7.0,0.0,2.0,10,25.0,0,11,36279.0,0
85902547,0,1,0,0,49200.0,10,514.96,12000,36,0.3084,8885.0,6.0,6932.0,144.0,153.0,2.0,1.0,5.0,52.0,9.0,14.0,5.0,0.0,4.0,8,66.7,0,34,71080.0,0
93622194,0,0,0,1,35000.0,10,276.21,10650,60,0.1899,3948.0,2.0,3710.0,158.0,104.0,5.0,5.0,0.0,34.0,4.0,19.0,3.0,0.0,4.0,10,50.0,0,24,39483.0,1
76925982,0,0,0,1,47000.0,1,577.32,15025,36,0.2245,2332.0,1.0,4893.0,129.0,130.0,1.0,1.0,0.0,34.0,6.0,16.0,9.0,0.0,4.0,15,100.0,0,27,34981.0,1
77271428,0,0,0,1,43000.0,3,160.75,5000,36,0.0975,3484.0,0.0,3016.0,73.0,182.0,6.0,6.0,0.0,4.0,3.0,8.0,4.0,0.0,2.0,5,0.0,0,17,17419.0,1
69843015,0,1,0,0,110000.0,1,1204.06,35000,36,0.1446,8765.0,3.0,3398.0,142.0,149.0,4.0,4.0,2.0,38.0,8.0,18.0,9.0,0.0,2.0,11,33.3,0,32,96411.0,0
85731608,0,0,0,1,55000.0,9,91.76,2625,36,0.1559,4752.0,0.0,1097.0,142.0,116.0,23.0,3.0,4.0,37.0,4.0,10.0,3.0,0.0,2.0,5,100.0,1,24,23761.0,1
112032447,0,0,1,0,84000.0,3,335.12,10000,36,0.1262,6658.0,1.0,5807.0,96.0,107.0,35.0,10.0,0.0,78.0,5.0,5.0,4.0,0.0,1.0,7,75.0,1,11,46604.0,0
111128972,0,1,0,0,55000.0,10,384.06,12000,36,0.0944,9758.0,1.0,2011.0,111.0,170.0,12.0,12.0,3.0,56.0,5.0,5.0,11.0,0.0,1.0,14,0.0,0,25,31400.0,1
125488249,0,1,0,0,96000.0,10,379.07,10000,36,0.2145,5492.0,0.0,2820.0,152.0,173.0,33.0,24.0,0.0,16.0,5.0,5.0,3.0,0.0,0.0,5,66.7,0,11,27459.0,1
151370487,0,1,0,0,160000.0,4,875.41,27000,36,0.1033,48942.0,0.0,15728.0,150.0,221.0,36.0,36.0,5.0,9.0,8.0,7.0,6.0,1.0,0.0,8,60.0,0,22,47582.0,1
131489094,0,1,0,0,85000.0,6,1241.32,40000,36,0.0734,13567.0,0.0,11514.0,127.0,219.0,23.0,16.0,1.0,74.0,9.0,10.0,8.0,0.0,0.0,16,20.0,0,26,50273.0,1
94212965,0,1,0,0,50000.0,4,289.18,8000,36,0.1799,12454.0,2.0,1733.0,122.0,117.0,11.0,11.0,0.0,38.0,6.0,18.0,5.0,0.0,1.0,7,50.0,0,27,87176.0,0
121762434,0,0,0,1,65000.0,10,703.34,20000,36,0.1602,3837.0,3.0,1103.0,139.0,311.0,4.0,4.0,0.0,3.0,5.0,6.0,6.0,0.0,3.0,10,0.0,0,13,38366.0,0
69085822,0,0,0,1,85000.0,10,199.92,5850,36,0.1399,3215.0,1.0,509.0,111.0,140.0,1.0,1.0,0.0,18.0,3.0,4.0,4.0,1.0,2.0,5,0.0,0,11,12858.0,1
85068603,0,1,0,0,65000.0,10,395.66,12000,36,0.1149,25623.0,1.0,2485.0,152.0,206.0,1.0,1.0,7.0,6.0,8.0,3.0,6.0,1.0,2.0,9,25.0,0,26,29712.0,1
116823176,0,0,0,1,85000.0,2,527.51,15000,36,0.1602,2089.0,4.0,4798.0,132.0,161.0,2.0,2.0,2.0,48.0,11.0,21.0,14.0,0.0,2.0,21,37.5,0,43,41774.0,1
108291641,0,0,0,1,175000.0,7,664.2,20000,36,0.1199,2842.0,0.0,9813.0,150.0,52.0,8.0,8.0,0.0,28.0,10.0,5.0,11.0,0.0,2.0,12,75.0,0,19,34101.0,1
70992562,0,1,0,0,120000.0,7,392.91,19200,60,0.0839,2951.0,1.0,3634.0,156.0,132.0,2.0,2.0,1.0,49.0,6.0,6.0,14.0,0.0,2.0,16,33.3,0,22,47218.0,1
115687771,0,1,0,0,125000.0,7,251.34,7500,36,0.1262,18093.0,1.0,5625.0,37.0,191.0,11.0,11.0,3.0,70.0,4.0,2.0,6.0,0.0,2.0,9,50.0,0,11,34285.0,1
104631440,0,0,0,1,38000.0,4,195.36,5925,36,0.1149,4513.0,1.0,929.0,125.0,239.0,5.0,4.0,3.0,46.0,8.0,5.0,7.0,0.0,4.0,10,100.0,0,23,9405.0,1
96497651,0,0,0,1,95000.0,2,508.96,15000,36,0.1349,11029.0,0.0,8803.0,124.0,116.0,10.0,10.0,0.0,49.0,3.0,13.0,4.0,0.0,1.0,6,0.0,0,17,66173.0,1
85661812,0,1,0,0,85000.0,5,325.37,13500,60,0.1559,5814.0,6.0,3813.0,58.0,254.0,11.0,1.0,0.0,50.0,15.0,13.0,16.0,0.0,5.0,22,27.3,0,34,122094.0,1
79502524,0,0,0,1,59859.0,10,172.01,5000,36,0.1446,2067.0,2.0,2852.0,45.0,146.0,4.0,3.0,0.0,10.0,3.0,4.0,8.0,0.0,3.0,10,33.3,1,13,20666.0,1
108235532,0,0,0,1,39000.0,10,342.17,10000,36,0.1408,3189.0,5.0,3279.0,170.0,116.0,3.0,3.0,0.0,33.0,9.0,3.0,7.0,0.0,2.0,8,0.0,0,12,25509.0,1
68082886,0,0,0,1,230000.0,1,703.7,19200,36,0.1899,15402.0,4.0,9.0,169.0,125.0,46.0,1.0,8.0,18.0,2.0,16.0,2.0,1.0,3.0,7,0.0,1,32,92411.0,0
110827305,0,0,0,1,27846.0,1,132.84,4000,36,0.1199,4696.0,3.0,994.0,119.0,101.0,6.0,6.0,0.0,43.0,2.0,13.0,6.0,0.0,2.0,9,100.0,0,22,37568.0,1
96184907,0,1,0,0,250000.0,10,617.46,20000,36,0.0699,64184.0,2.0,13748.0,137.0,285.0,24.0,9.0,3.0,77.0,8.0,6.0,5.0,0.0,1.0,8,80.0,0,19,76430.0,1
113629373,0,1,0,0,90000.0,8,797.03,24000,36,0.1199,526.0,2.0,2544.0,148.0,455.0,4.0,4.0,0.0,43.0,11.0,1.0,9.0,0.0,3.0,9,14.3,2,17,4738.0,0
141091103,0,0,0,1,35000.0,2,48.76,1600,36,0.0611,6289.0,2.0,567.0,80.0,43.0,4.0,2.0,0.0,62.0,2.0,6.0,3.0,0.0,3.0,5,0.0,0,9,31444.0,1
70153570,0,0,0,1,139000.0,3,1153.83,35000,36,0.1148,13705.0,1.0,33397.0,126.0,289.0,26.0,26.0,4.0,12.0,6.0,4.0,6.0,0.0,0.0,8,100.0,0,23,95935.0,1
68866739,0,0,0,1,51000.0,10,250.52,7000,36,0.1727,5445.0,7.0,2909.0,154.0,234.0,1.0,1.0,2.0,45.0,3.0,18.0,14.0,0.0,7.0,24,50.0,0,40,119797.0,0
76885113,0,0,0,1,29000.0,3,257.7,7300,36,0.1629,4457.0,3.0,2732.0,82.0,68.0,4.0,4.0,0.0,45.0,4.0,9.0,6.0,0.0,1.0,11,100.0,0,17,49031.0,0
84364133,0,1,0,0,70000.0,10,302.56,9800,36,0.0699,15816.0,3.0,4877.0,138.0,120.0,4.0,4.0,4.0,57.0,5.0,4.0,8.0,0.0,2.0,10,25.0,0,23,25737.0,1
134727838,0,0,0,1,35360.0,1,317.59,8500,36,0.2039,5183.0,0.0,2421.0,130.0,131.0,3.0,3.0,0.0,35.0,4.0,6.0,4.0,0.0,2.0,6,50.0,0,17,31095.0,1
138923145,0,1,0,0,70000.0,10,507.55,20000,60,0.1797,23154.0,1.0,10115.0,144.0,192.0,15.0,2.0,3.0,18.0,6.0,17.0,3.0,1.0,2.0,8,50.0,0,29,44566.0,0
109082740,0,1,0,0,150000.0,10,744.9,24000,36,0.0735,7689.0,1.0,4909.0,187.0,267.0,62.0,19.0,4.0,41.0,4.0,6.0,5.0,0.0,0.0,6,75.0,0,15,46136.0,1
113215975,0,1,0,0,70000.0,10,286.99,10000,60,0.2388,3185.0,3.0,1800.0,135.0,195.0,8.0,3.0,1.0,13.0,6.0,38.0,7.0,0.0,4.0,13,100.0,0,54,41417.0,1
111056945,0,1,0,0,65000.0,10,297.31,8000,36,0.2,10311.0,0.0,6967.0,142.0,440.0,27.0,3.0,4.0,50.0,11.0,17.0,10.0,0.0,1.0,13,100.0,0,43,60832.0,1
123945859,0,0,0,1,85000.0,3,805.86,25000,36,0.0993,3542.0,9.0,369.0,262.0,267.0,2.0,2.0,0.0,22.0,17.0,2.0,6.0,0.0,3.0,7,0.0,1,29,24797.0,0
96292882,0,0,1,0,50000.0,4,176.11,5600,36,0.0824,3284.0,0.0,1363.0,114.0,136.0,7.0,7.0,0.0,31.0,7.0,11.0,7.0,0.0,1.0,8,0.0,0,32,26272.0,1
96667188,0,1,0,0,95000.0,4,192.74,6400,36,0.0532,36989.0,3.0,4249.0,136.0,160.0,14.0,3.0,2.0,43.0,6.0,12.0,9.0,0.0,2.0,15,0.0,0,26,38276.0,1
117222625,0,1,0,0,38000.0,5,160.03,5000,36,0.0944,11889.0,8.0,3037.0,132.0,123.0,5.0,3.0,2.0,43.0,4.0,13.0,3.0,0.0,4.0,6,0.0,0,19,20260.0,1
74764791,0,0,0,1,38300.0,10,573.2,16850,36,0.1367,6003.0,0.0,1258.0,255.0,46.0,6.0,1.0,1.0,40.0,2.0,30.0,6.0,0.0,2.0,21,0.0,0,37,111907.0,1
119196746,0,0,0,1,64000.0,9,527.51,15000,36,0.1602,1144.0,7.0,1500.0,129.0,275.0,13.0,13.0,0.0,10.0,6.0,12.0,6.0,1.0,0.0,9,0.0,0,23,9154.0,0
96621970,0,1,0,0,125000.0,10,364.89,18000,60,0.0799,21302.0,0.0,6031.0,127.0,206.0,7.0,7.0,3.0,23.0,8.0,17.0,10.0,0.0,2.0,11,33.3,0,39,39463.0,1
139719619,0,1,0,0,140000.0,10,528.4,15000,36,0.1614,16892.0,1.0,1466.0,255.0,130.0,9.0,4.0,2.0,13.0,3.0,15.0,7.0,1.0,2.0,18,0.0,0,26,127476.0,1
96373007,0,0,0,1,160000.0,10,1037.38,35000,60,0.2549,7910.0,2.0,7584.0,174.0,196.0,1.0,1.0,1.0,64.0,5.0,4.0,9.0,0.0,2.0,11,66.7,0,17,79104.0,1
91161955,0,1,0,0,48000.0,10,161.25,4800,36,0.1279,21425.0,2.0,2189.0,78.0,64.0,3.0,3.0,1.0,72.0,9.0,6.0,8.0,0.0,1.0,12,80.0,0,20,50789.0,1
127040566,0,1,0,0,32000.0,5,299.86,8400,36,0.1709,22459.0,2.0,6258.0,36.0,178.0,5.0,5.0,2.0,15.0,3.0,3.0,4.0,0.0,2.0,7,100.0,0,16,6606.0,1
87004630,0,0,0,1,65000.0,7,339.31,10000,36,0.1349,2791.0,0.0,0.0,130.0,265.0,52.0,25.0,2.0,58.0,4.0,12.0,4.0,0.0,0.0,6,0.0,0,25,16743.0,1
94137079,0,0,0,1,40000.0,10,264.52,7525,36,0.1599,1502.0,0.0,869.0,115.0,176.0,4.0,4.0,1.0,17.0,3.0,13.0,7.0,0.0,3.0,9,0.0,1,25,13517.0,1
77586939,0,0,1,0,25000.0,8,375.77,10500,36,0.1727,1937.0,2.0,1200.0,118.0,104.0,5.0,5.0,0.0,31.0,5.0,19.0,8.0,0.0,2.0,9,0.0,0,28,17432.0,1
110727567,0,1,0,0,62000.0,9,249.01,10000,60,0.1709,11723.0,2.0,4495.0,157.0,111.0,5.0,5.0,2.0,11.0,7.0,7.0,12.0,2.0,1.0,14,66.7,0,35,25732.0,0
100122635,0,0,1,0,71000.0,2,57.66,1750,36,0.1144,3059.0,1.0,47.0,120.0,54.0,8.0,7.0,0.0,26.0,12.0,16.0,15.0,1.0,7.0,31,0.0,0,43,91780.0,1
148488378,0,0,0,1,49000.0,2,337.33,10000,36,0.1308,306.0,1.0,1764.0,69.0,94.0,4.0,4.0,0.0,2.0,6.0,2.0,8.0,0.0,1.0,9,0.0,0,10,2756.0,1
70772346,0,0,1,0,100000.0,10,630.34,20000,36,0.0839,6381.0,1.0,10084.0,153.0,183.0,36.0,21.0,2.0,35.0,6.0,4.0,4.0,0.0,0.0,6,100.0,0,14,31907.0,1
110028190,0,1,0,0,60000.0,10,150.35,4800,36,0.0797,1488.0,2.0,5711.0,87.0,249.0,8.0,3.0,0.0,18.0,8.0,7.0,12.0,0.0,4.0,13,50.0,0,27,19339.0,1
97507927,0,0,0,1,40000.0,2,242.63,7000,36,0.1499,5131.0,1.0,2855.0,138.0,127.0,10.0,7.0,0.0,20.0,7.0,16.0,3.0,1.0,2.0,8,100.0,0,26,41046.0,1
98165771,0,1,0,0,64900.0,10,1084.43,30000,36,0.1799,6585.0,1.0,9331.0,131.0,146.0,7.0,7.0,1.0,6.0,8.0,7.0,19.0,0.0,5.0,22,20.0,0,31,52885.0,0
79562507,0,0,1,0,60000.0,8,279.51,9000,36,0.0739,17294.0,0.0,2289.0,147.0,194.0,7.0,7.0,4.0,5.0,4.0,4.0,7.0,0.0,2.0,10,50.0,0,19,16435.0,1
114804024,0,1,0,0,55000.0,10,289.47,8000,36,0.1806,4455.0,2.0,831.0,176.0,52.0,6.0,2.0,0.0,32.0,3.0,40.0,7.0,0.0,4.0,21,33.3,1,50,93556.0,1
117978801,0,0,0,1,36000.0,10,454.51,14000,36,0.1042,1427.0,0.0,3118.0,251.0,251.0,53.0,53.0,0.0,10.0,9.0,5.0,8.0,0.0,0.0,8,50.0,0,16,9991.0,0
72553736,0,0,1,0,39000.0,10,479.34,12475,36,0.2245,2829.0,3.0,2058.0,124.0,205.0,8.0,3.0,0.0,43.0,5.0,42.0,3.0,0.0,4.0,7,50.0,0,50,19805.0,1
102475012,0,1,0,0,190000.0,10,956.41,30525,36,0.0799,31721.0,3.0,8486.0,118.0,420.0,11.0,7.0,6.0,37.0,9.0,9.0,16.0,0.0,2.0,22,42.9,0,41,132519.0,1
